seed,horizon,budget,exploration_param,gamma,steps
4839635,32,199526,16,1.0,200
4839634,30,31623,16,0.95,200
4839634,10,1000,16,0.95,45
4839635,10,794328,8,0.9,104
4839635,38,39811,8,0.9,200
4839635,40,31623,32,1.0,200
4839634,22,31623,32,1.0,200
4839635,38,7943,16,1.0,103
4839634,18,794328,8,1.0,190
4839635,34,6310,8,0.9,35
4839634,38,2512,16,1.0,24
4839635,20,39811,8,0.9,200
4839634,20,251189,16,1.0,200
4839635,24,794328,8,0.9,200
4839635,40,501187,32,1.0,200
4839635,34,316228,32,0.9,86
4839635,30,794328,32,0.95,200
4839635,20,19953,32,1.0,200
4839634,10,50119,8,1.0,122
4839634,38,19953,16,1.0,200
4839634,12,1585,8,0.95,36
4839635,24,31623,8,0.95,200
4839635,40,2512,32,1.0,64
4839634,16,1585,32,1.0,7
4839634,34,794328,16,0.95,200
4839635,22,251189,16,1.0,200
4839634,16,316228,16,1.0,200
4839635,24,19953,8,1.0,200
4839635,14,3981,16,0.9,31
4839635,28,1995,32,1.0,21
4839634,24,251189,32,0.9,200
4839635,26,125893,32,1.0,200
4839635,36,39811,16,1.0,200
4839635,22,251189,16,0.9,200
4839635,32,12589,32,1.0,34
4839634,36,1259,16,0.9,42
4839634,28,63096,16,1.0,200
4839635,18,50119,16,1.0,200
4839635,22,7943,16,0.9,40
4839635,14,15849,8,0.9,144
4839634,12,25119,8,0.95,129
4839635,28,316228,32,0.95,200
4839634,36,794328,8,0.95,200
4839635,34,199526,16,0.95,200
4839634,28,3162,16,1.0,137
4839634,16,398107,32,1.0,200
4839634,32,50119,8,0.9,200
4839635,32,63096,16,0.95,200
4839635,28,630957,8,0.95,200
4839635,12,12589,8,0.9,44
4839634,26,50119,32,1.0,200
4839635,14,199526,8,0.9,200
4839635,40,501187,16,1.0,200
4839635,34,79433,16,0.9,62
4839634,30,398107,16,0.95,200
4839635,28,39811,16,1.0,200
4839634,12,398107,8,0.9,90
4839635,18,25119,32,1.0,200
4839635,14,15849,8,1.0,200
4839635,34,1995,16,0.95,41
4839634,34,794328,16,1.0,200
4839634,16,630957,32,1.0,200
4839635,26,1259,8,0.95,41
4839634,38,1000,16,0.95,14
4839635,32,31623,32,0.9,57
4839634,28,158489,16,0.95,200
4839635,26,3981,8,1.0,186
4839635,24,100000,32,1.0,200
4839634,30,199526,16,0.95,200
4839635,24,199526,8,0.9,200
4839634,30,630957,8,0.95,200
4839634,22,6310,16,0.95,92
4839635,36,2512,16,0.9,32
4839635,30,1000,16,0.9,31
4839635,14,50119,32,0.9,34
4839635,26,5012,16,0.9,73
4839635,24,501187,16,1.0,200
4839634,24,501187,8,1.0,200
4839634,32,15849,16,1.0,200
4839634,28,3981,8,0.95,33
4839635,24,2512,16,0.95,53
4839634,16,316228,8,0.95,200
4839634,34,1585,8,1.0,91
4839635,18,158489,32,0.9,56
4839635,26,1585,16,0.9,38
4839634,24,3981,16,0.9,26
4839635,10,794328,8,1.0,198
4839635,20,794328,32,1.0,200
4839634,24,10000,8,0.9,41
4839635,34,100000,16,0.9,114
4839634,40,31623,32,0.9,33
4839635,36,25119,16,0.95,34
4839635,22,7943,32,1.0,200
4839634,40,15849,16,0.95,190
4839634,32,1000000,16,0.95,200
4839635,38,39811,16,1.0,200
4839634,38,2512,32,1.0,27
4839635,16,1585,8,0.95,138
4839635,20,3162,16,0.9,35
4839635,40,1000,8,0.9,38
4839634,12,316228,32,0.9,85
4839635,12,6310,16,0.9,29
4839634,14,398107,8,0.95,200
4839634,10,398107,8,0.95,200
4839634,20,794328,16,0.9,200
4839634,32,125893,32,1.0,200
4839634,20,1259,32,0.9,13
4839635,18,1995,32,1.0,40
4839634,36,2512,8,0.95,139
4839635,36,5012,32,0.9,31
4839635,30,19953,8,0.9,104
4839634,32,1000000,8,0.9,200
4839635,34,630957,32,0.95,200
4839634,14,63096,8,1.0,200
4839634,22,199526,8,0.9,200
4839635,12,50119,32,1.0,200
4839634,22,79433,8,0.95,200
4839634,26,100000,32,0.95,200
4839635,32,12589,16,1.0,200
4839634,32,1995,32,0.9,16
4839635,20,39811,8,0.95,200
4839635,18,630957,8,0.95,200
4839635,18,15849,8,0.9,200
4839634,12,1000,8,1.0,35
4839634,18,630957,8,0.95,200
4839634,34,630957,16,1.0,200
4839635,18,7943,8,1.0,200
4839634,38,6310,32,1.0,35
4839634,12,398107,16,0.9,200
4839634,10,31623,16,0.9,26
4839634,10,199526,16,1.0,145
4839635,16,125893,16,0.95,200
4839634,12,15849,16,0.9,31
4839635,26,794328,16,1.0,200
4839634,36,7943,32,0.9,14
4839635,32,1000000,16,0.9,200
4839635,16,50119,8,1.0,200
4839635,30,15849,32,1.0,200
4839635,24,12589,8,1.0,200
4839635,24,1000,32,0.9,19
4839634,40,15849,8,0.95,200
4839634,28,39811,32,1.0,200
4839634,20,1259,16,1.0,12
4839635,20,501187,16,0.9,200
4839634,14,1995,8,0.95,57
4839634,26,100000,8,1.0,197
4839635,36,7943,16,0.95,73
4839635,20,19953,32,0.95,62
4839635,24,3981,16,0.9,26
4839634,26,12589,16,0.9,17
4839634,18,794328,8,0.95,200
4839634,40,10000,32,0.9,18
4839635,36,398107,32,0.95,200
4839635,14,50119,16,0.9,42
4839635,14,1259,8,1.0,61
4839634,28,31623,32,0.9,21
4839634,22,199526,8,1.0,176
4839635,10,251189,32,0.95,125
4839634,28,39811,8,0.95,196
4839635,24,158489,8,1.0,200
4839635,10,630957,16,0.95,157
4839634,36,1259,8,1.0,183
4839635,22,3981,32,0.95,47
4839635,26,199526,32,0.9,80
4839634,14,1000,16,1.0,21
4839634,16,125893,16,0.95,200
4839635,28,125893,32,0.95,200
4839635,36,39811,8,1.0,200
4839634,22,25119,8,1.0,200
4839634,30,1259,8,0.95,24
4839635,32,15849,16,1.0,200
4839635,18,199526,32,0.95,200
4839634,24,1585,16,1.0,14
4839634,34,125893,8,0.9,200
4839634,32,794328,16,0.95,200
4839635,18,1585,16,1.0,28
4839634,12,25119,32,1.0,178
4839634,10,63096,16,0.9,36
4839635,16,2512,8,0.95,70
4839634,14,1000000,8,0.9,200
4839634,26,158489,8,1.0,200
4839634,12,1000000,8,0.95,129
4839634,20,63096,16,1.0,200
4839635,36,3981,8,1.0,110
4839635,38,794328,32,0.95,200
4839634,26,1259,32,1.0,14
4839635,30,39811,16,0.9,139
4839634,14,1000,16,0.9,15
4839634,34,1259,8,0.9,28
4839634,38,39811,32,0.95,193
4839635,30,100000,8,0.95,200
4839635,16,50119,16,0.95,200
4839635,24,1000000,32,1.0,200
4839634,32,501187,16,1.0,200
4839634,18,794328,32,0.9,200
4839635,32,50119,16,0.9,180
4839634,28,398107,16,0.9,200
4839634,18,630957,16,0.9,200
4839635,38,501187,8,0.95,200
4839635,16,79433,16,1.0,75
4839634,28,2512,32,0.95,18
4839634,10,1585,8,0.9,25
4839634,34,1259,32,1.0,18
4839635,34,1259,8,0.9,25
4839635,28,1585,16,1.0,26
4839635,40,50119,32,1.0,200
4839635,14,1585,32,1.0,20
4839634,22,794328,16,0.95,200
4839635,12,316228,8,0.95,190
4839635,36,15849,32,0.95,126
4839635,22,39811,8,0.9,200
4839634,30,1000,16,0.9,19
4839635,10,158489,32,0.9,42
4839635,28,31623,8,1.0,200
4839634,34,1000,16,0.95,9
4839635,30,1000,8,1.0,94
4839635,32,31623,16,1.0,200
4839635,40,1995,8,0.9,15
4839634,12,199526,32,0.95,144
4839635,16,398107,16,0.95,200
4839635,14,398107,16,1.0,200
4839634,34,79433,32,0.95,23
4839635,18,199526,16,0.9,200
4839634,32,10000,16,0.9,36
4839634,20,1585,32,0.95,39
4839635,16,316228,16,1.0,200
4839635,28,15849,32,0.9,31
4839635,18,63096,32,0.9,24
4839634,38,7943,16,1.0,133
4839634,34,31623,16,0.9,93
4839634,38,15849,32,0.9,27
4839634,34,199526,32,0.9,172
4839634,38,794328,8,0.9,200
4839634,20,316228,16,0.9,36
4839634,38,398107,32,0.9,200
4839634,24,5012,32,1.0,21
4839635,24,7943,16,1.0,52
4839635,26,5012,32,0.9,25
4839634,10,25119,8,1.0,156
4839634,32,1259,8,0.9,21
4839635,20,63096,8,0.9,200
4839635,20,6310,16,0.95,156
4839635,28,501187,8,0.95,200
4839635,16,6310,32,0.95,47
4839635,40,100000,32,0.95,200
4839635,30,794328,8,0.9,200
4839634,22,3981,16,0.9,19
4839635,12,39811,16,0.95,200
4839635,34,316228,16,0.95,200
4839634,24,3162,8,0.9,28
4839634,22,630957,16,0.9,198
4839635,12,1585,16,0.9,38
4839635,20,125893,16,0.9,200
4839635,38,19953,16,0.95,200
4839634,20,316228,16,1.0,200
4839634,28,100000,16,0.95,200
4839635,20,100000,32,0.95,200
4839635,20,1000000,16,1.0,200
4839634,10,1000000,8,1.0,200
4839634,36,501187,16,0.95,200
4839634,30,158489,16,0.95,200
4839634,36,3162,32,0.9,19
4839634,18,10000,8,1.0,146
4839634,20,5012,8,0.9,36
4839634,24,1259,16,1.0,200
4839634,10,199526,32,1.0,140
4839634,28,1259,32,0.9,13
4839635,40,15849,32,1.0,200
4839634,36,50119,32,0.9,21
4839634,40,630957,8,0.95,200
4839635,16,1000000,8,1.0,200
4839635,28,1995,32,0.9,17
4839635,14,7943,16,0.9,30
4839635,10,1585,16,0.9,21
4839634,20,251189,32,1.0,200
4839635,30,316228,16,1.0,200
4839635,16,199526,32,0.95,200
4839634,36,501187,8,0.95,200
4839635,10,199526,8,0.95,69
4839634,38,25119,16,1.0,200
4839635,26,1000,8,0.9,43
4839634,18,12589,8,0.95,200
4839634,12,1995,16,0.9,28
4839635,10,50119,32,0.95,28
4839634,16,5012,8,1.0,165
4839634,36,1000000,8,0.9,200
4839635,30,63096,32,0.9,86
4839635,14,199526,32,0.95,200
4839635,38,316228,8,0.95,188
4839635,14,794328,8,1.0,191
4839635,22,501187,16,1.0,200
4839635,12,794328,8,1.0,200
4839634,38,1259,32,1.0,48
4839634,10,15849,32,1.0,20
4839634,36,1000,32,1.0,20
4839635,36,251189,16,0.95,200
4839634,30,39811,32,1.0,200
4839634,24,125893,8,1.0,200
4839634,40,398107,16,1.0,200
4839634,18,3162,32,0.95,58
4839635,16,1000,16,0.9,23
4839635,30,1000000,16,1.0,200
4839635,14,158489,8,1.0,200
4839634,40,794328,16,0.9,200
4839634,14,794328,8,1.0,198
4839635,40,12589,32,0.9,52
4839634,12,1000,16,0.95,56
4839634,26,3981,8,0.95,80
4839634,20,39811,8,1.0,200
4839634,28,316228,8,0.9,200
4839634,32,50119,32,0.9,39
4839634,12,251189,32,0.9,50
4839635,26,19953,16,0.95,200
4839635,30,630957,16,0.9,200
4839634,18,1995,8,0.95,182
4839635,32,794328,32,0.9,200
4839634,22,316228,8,0.95,200
4839634,30,5012,8,0.9,38
4839635,22,199526,32,0.95,200
4839635,38,1995,32,0.95,39
4839635,14,630957,16,0.9,200
4839635,22,100000,16,1.0,200
4839635,32,63096,8,0.95,200
4839634,24,15849,32,0.95,51
4839634,12,1000000,16,0.9,200
4839635,28,3981,32,0.9,20
4839634,20,79433,32,1.0,200
4839634,24,79433,32,1.0,200
4839635,12,50119,16,0.9,25
4839635,26,39811,32,0.95,200
4839634,36,25119,8,0.9,136
4839634,34,501187,8,0.95,200
4839635,14,3162,16,0.9,37
4839635,40,794328,8,0.9,200
4839634,12,79433,32,1.0,200
4839635,16,15849,16,0.9,49
4839635,16,2512,32,0.95,29
4839634,32,1259,8,1.0,132
4839634,10,7943,8,0.9,35
4839634,10,158489,32,1.0,178
4839634,26,251189,32,1.0,200
4839634,24,6310,16,1.0,200
4839635,18,6310,16,0.95,68
4839635,10,50119,8,0.9,48
4839634,18,63096,32,1.0,200
4839635,40,630957,8,0.95,200
4839635,22,19953,8,1.0,200
4839635,18,2512,16,0.9,30
4839634,38,1000000,8,0.9,200
4839634,14,1000000,32,0.9,200
4839635,40,1995,8,1.0,48
4839634,24,79433,8,0.95,200
4839634,40,316228,16,0.9,200
4839635,18,2512,32,1.0,22
4839634,36,31623,8,0.9,81
4839635,30,100000,32,0.95,200
4839634,36,25119,16,0.95,31
4839635,18,7943,16,0.95,90
4839634,36,125893,32,1.0,200
4839634,16,251189,8,0.9,200
4839635,32,1585,8,0.95,33
4839635,32,19953,32,0.9,91
4839635,12,25119,32,0.95,63
4839635,12,1995,32,0.95,21
4839635,12,398107,32,1.0,158
4839635,32,3981,32,0.9,19
4839635,12,501187,16,1.0,200
4839635,10,501187,8,0.95,59
4839634,14,630957,16,0.95,200
4839635,30,316228,8,0.9,200
4839634,16,398107,16,0.9,200
4839634,38,1259,8,0.95,19
4839635,38,630957,32,0.9,89
4839635,20,125893,8,1.0,200
4839634,22,5012,16,1.0,200
4839635,30,501187,16,1.0,200
4839634,24,25119,32,0.95,200
4839634,30,1995,8,0.9,35
4839635,40,3981,32,1.0,35
4839634,30,100000,32,1.0,200
4839634,34,19953,32,1.0,200
4839635,28,39811,32,1.0,200
4839634,26,10000,32,0.9,13
4839635,18,39811,8,0.95,200
4839635,14,31623,8,0.95,200
4839635,28,7943,32,0.9,22
4839634,40,63096,8,0.9,73
4839634,32,3162,32,0.95,29
4839635,24,63096,16,1.0,200
4839635,40,79433,32,0.9,57
4839634,34,39811,8,0.9,200
4839635,16,31623,8,0.9,200
4839635,34,125893,8,1.0,200
4839634,14,2512,8,0.95,32
4839635,32,3981,8,1.0,126
4839634,12,31623,8,0.95,164
4839635,16,316228,32,0.9,200
4839635,18,1259,8,1.0,53
4839634,24,3981,16,0.95,27
4839634,30,398107,8,0.95,200
4839635,22,1259,32,0.95,22
4839635,20,398107,8,0.95,200
4839635,22,398107,16,0.95,200
4839635,30,31623,8,0.9,200
4839635,40,2512,8,1.0,200
4839634,38,10000,8,1.0,200
4839634,26,3981,16,1.0,31
4839635,16,50119,8,0.9,200
4839635,22,1000000,16,0.95,200
4839635,18,39811,16,0.95,200
4839634,22,158489,16,1.0,200
4839634,24,158489,8,0.95,200
4839634,16,79433,8,0.95,200
4839634,36,10000,16,0.95,21
4839635,40,12589,16,0.9,53
4839635,26,63096,16,0.95,200
4839635,30,10000,16,1.0,200
4839634,24,630957,8,1.0,129
4839635,10,79433,16,1.0,200
4839635,40,10000,16,0.95,50
4839634,22,630957,8,1.0,200
4839635,26,50119,16,0.95,200
4839634,26,15849,8,0.9,200
4839634,24,63096,16,0.9,200
4839635,28,1000,8,1.0,112
4839635,14,3981,16,0.95,35
4839635,22,158489,16,0.9,200
4839634,18,501187,32,1.0,200
4839635,38,125893,32,0.95,200
4839635,20,100000,8,1.0,200
4839635,16,1000000,16,1.0,200
4839635,18,79433,16,0.95,200
4839635,32,19953,32,0.95,28
4839634,18,251189,16,0.9,200
4839635,28,63096,32,0.95,200
4839634,30,630957,16,1.0,200
4839634,26,2512,8,0.95,107
4839634,28,251189,32,1.0,200
4839634,38,5012,32,0.95,34
4839635,10,5012,16,0.95,34
4839635,16,7943,8,0.9,176
4839634,40,39811,8,0.9,200
4839635,24,31623,32,0.9,49
4839635,10,39811,8,0.95,91
4839635,22,1259,32,0.9,23
4839634,40,2512,16,0.9,20
4839635,22,19953,32,0.9,31
4839634,36,19953,32,0.9,23
4839634,28,12589,16,0.95,200
4839634,12,10000,32,0.95,19
4839634,12,31623,8,0.9,71
4839634,18,3981,32,0.95,22
4839634,16,25119,32,1.0,200
4839635,28,251189,16,0.95,39
4839634,36,125893,16,1.0,200
4839635,16,199526,16,0.95,200
4839634,12,316228,8,0.95,149
4839635,30,398107,16,1.0,200
4839635,36,3162,16,0.95,46
4839634,12,1000,16,0.9,17
4839634,12,125893,16,0.9,72
4839634,26,7943,8,0.95,200
4839635,16,39811,32,0.95,96
4839635,36,7943,32,0.9,17
4839635,24,19953,16,1.0,200
4839635,40,1259,16,0.95,11
4839635,36,3981,8,0.9,96
4839635,40,158489,16,0.95,200
4839634,28,1995,8,0.9,22
4839635,38,1585,32,0.9,24
4839634,24,1585,32,0.9,24
4839634,20,7943,32,1.0,151
4839635,30,1000,8,0.95,30
4839634,12,12589,8,0.9,50
4839634,18,1000,16,0.95,14
4839635,24,15849,32,0.9,29
4839635,14,1000,32,0.9,21
4839635,20,1000,32,1.0,25
4839635,18,1000000,8,0.95,200
4839634,32,15849,8,0.95,200
4839635,10,10000,16,0.9,26
4839635,12,398107,16,0.9,99
4839634,24,12589,16,0.9,48
4839635,14,1259,32,1.0,34
4839635,28,316228,8,1.0,167
4839635,32,50119,16,0.95,200
4839634,34,31623,8,1.0,200
4839635,40,1995,16,0.95,19
4839634,24,39811,32,1.0,200
4839634,28,1585,16,1.0,84
4839634,16,63096,16,1.0,200
4839635,20,630957,8,0.95,200
4839634,40,25119,8,0.9,33
4839635,36,2512,8,0.95,64
4839634,16,31623,8,1.0,135
4839635,12,79433,8,1.0,156
4839634,40,1000000,16,0.9,200
4839634,30,63096,8,1.0,200
4839634,12,398107,16,1.0,200
4839634,22,2512,16,0.9,19
4839634,10,12589,16,0.9,20
4839635,18,7943,32,0.95,18
4839634,22,12589,32,0.9,23
4839634,22,5012,32,0.9,23
4839635,40,100000,8,0.9,135
4839635,38,15849,16,0.95,76
4839635,16,3981,8,0.95,59
4839635,18,5012,16,0.95,50
4839635,32,501187,32,0.95,200
4839635,40,19953,16,0.95,200
4839635,30,7943,32,1.0,147
4839635,36,7943,8,1.0,200
4839635,30,2512,16,0.95,38
4839634,10,79433,8,1.0,128
4839635,28,125893,8,0.9,200
4839635,24,1995,16,1.0,27
4839634,24,316228,16,0.9,200
4839634,10,50119,8,0.95,66
4839635,16,25119,8,0.9,49
4839635,22,316228,32,1.0,200
4839635,22,199526,16,0.95,200
4839635,20,2512,16,0.95,30
4839634,14,100000,32,0.95,29
4839634,38,2512,8,0.95,79
4839634,26,199526,8,0.9,200
4839635,36,316228,32,0.9,195
4839634,16,3162,8,0.95,113
4839634,14,630957,16,1.0,200
4839634,26,316228,32,0.9,78
4839634,12,19953,32,0.95,21
4839635,24,50119,32,0.95,200
4839635,10,79433,8,1.0,200
4839634,10,1995,32,0.95,16
4839634,22,5012,8,0.9,50
4839635,36,63096,8,0.95,200
4839635,24,100000,8,0.95,200
4839634,26,125893,8,1.0,200
4839635,16,1585,16,1.0,41
4839634,14,15849,8,0.9,42
4839634,28,12589,8,1.0,95
4839634,14,7943,16,0.9,22
4839635,36,1995,16,1.0,33
4839635,16,1259,8,0.9,49
4839634,32,12589,8,1.0,200
4839634,38,15849,16,0.95,19
4839634,18,3981,8,0.9,40
4839634,22,31623,32,0.95,164
4839635,38,10000,16,0.9,61
4839635,22,25119,8,1.0,200
4839634,38,7943,16,0.95,20
4839635,22,50119,32,0.9,23
4839634,24,1585,8,0.95,69
4839634,26,12589,16,1.0,200
4839635,20,5012,32,0.9,22
4839634,24,794328,8,0.9,200
4839635,32,251189,16,0.95,200
4839635,24,10000,16,0.95,86
4839635,38,1000000,32,1.0,200
4839635,30,630957,32,1.0,200
4839634,18,630957,32,0.9,200
4839634,34,63096,16,0.95,200
4839634,34,7943,32,1.0,54
4839635,20,6310,16,0.9,28
4839635,36,12589,8,0.95,200
4839634,26,79433,8,0.95,200
4839635,26,25119,8,0.9,200
4839635,22,12589,8,0.95,176
4839635,32,1585,8,0.9,28
4839635,10,1995,16,0.9,35
4839634,24,19953,32,0.95,34
4839635,16,630957,32,0.9,200
4839634,32,199526,16,1.0,200
4839634,34,398107,16,1.0,200
4839634,16,794328,16,0.95,200
4839635,26,39811,8,0.9,200
4839635,40,794328,32,1.0,200
4839635,22,1995,16,0.9,26
4839634,16,1259,16,0.95,38
4839635,34,1000,16,0.95,62
4839635,30,316228,8,0.95,200
4839635,28,1000,32,1.0,28
4839635,38,3162,16,1.0,63
4839634,10,398107,32,0.95,38
4839634,30,31623,8,0.9,200
4839635,16,1585,16,0.9,39
4839634,20,3162,32,0.95,26
4839635,38,10000,32,1.0,135
4839635,14,10000,32,0.95,30
4839635,28,3162,32,1.0,25
4839635,14,1259,32,0.9,31
4839635,18,251189,8,0.9,200
4839634,22,31623,16,0.95,55
4839634,16,630957,8,0.95,200
4839634,20,501187,32,0.95,200
4839635,28,63096,8,0.9,200
4839634,18,316228,16,1.0,200
4839634,14,1585,16,0.9,28
4839634,32,1000,32,1.0,34
4839634,38,501187,32,0.9,200
4839635,26,50119,8,0.95,200
4839634,16,25119,8,0.95,200
4839635,26,398107,8,0.95,200
4839635,24,5012,32,1.0,171
4839635,30,1995,8,0.9,37
4839634,30,50119,8,1.0,59
4839634,10,25119,16,0.9,35
4839635,30,100000,32,0.9,34
4839635,36,63096,16,0.9,187
4839635,16,3981,16,0.9,60
4839634,32,39811,32,0.95,100
4839635,16,6310,16,0.9,55
4839634,36,10000,8,1.0,200
4839634,30,63096,32,1.0,200
4839634,30,630957,8,1.0,200
4839635,22,1259,16,0.95,25
4839634,26,19953,8,1.0,200
4839634,34,5012,16,0.95,83
4839635,28,251189,16,1.0,200
4839634,14,794328,8,0.95,200
4839634,16,7943,32,0.95,20
4839635,28,1259,32,0.9,16
4839634,10,2512,8,0.95,24
4839635,26,10000,16,0.9,31
4839634,20,19953,16,1.0,200
4839635,30,630957,32,0.95,200
4839635,28,100000,32,1.0,200
4839635,20,3981,8,1.0,200
4839634,18,1000000,8,1.0,200
4839634,22,1000,8,0.9,22
4839635,38,316228,16,0.9,113
4839634,22,1585,16,1.0,128
4839634,10,251189,8,0.9,38
4839634,32,6310,16,0.9,93
4839635,32,501187,8,0.95,200
4839634,32,316228,16,0.9,200
4839634,38,7943,16,0.9,32
4839634,36,2512,32,0.95,22
4839634,14,199526,16,1.0,200
4839635,34,63096,8,0.9,200
4839635,32,3162,32,1.0,21
4839634,32,2512,16,0.95,17
4839634,24,1995,16,0.95,27
4839635,12,501187,8,0.9,130
4839634,12,1000000,8,1.0,200
4839634,38,79433,16,1.0,200
4839634,32,5012,16,1.0,77
4839634,38,199526,16,0.9,200
4839635,24,125893,16,1.0,200
4839635,32,12589,8,1.0,200
4839634,16,1995,16,0.9,12
4839634,22,63096,8,1.0,154
4839635,36,794328,32,1.0,200
4839634,38,1259,8,0.9,36
4839634,36,5012,32,0.9,41
4839634,36,1585,16,1.0,53
4839635,10,3981,8,1.0,119
4839634,38,25119,8,0.9,200
4839634,28,251189,16,0.95,200
4839635,34,1000,16,0.9,32
4839635,38,10000,8,1.0,147
4839635,18,1000,8,1.0,40
4839634,30,63096,32,0.95,200
4839635,40,100000,32,0.9,31
4839634,22,3981,8,0.9,19
4839634,14,10000,16,0.9,41
4839635,26,2512,16,0.9,38
4839635,20,79433,32,0.9,30
4839634,32,1585,32,1.0,21
4839634,34,79433,16,1.0,200
4839634,10,794328,8,1.0,148
4839634,28,3162,8,0.9,44
4839635,40,1000,32,1.0,15
4839634,40,158489,32,1.0,200
4839635,10,2512,8,0.95,26
4839634,12,31623,16,0.9,55
4839634,12,1000000,16,0.95,200
4839634,32,39811,32,1.0,200
4839634,26,3162,16,0.9,41
4839635,30,199526,8,0.95,200
4839635,16,251189,32,0.95,200
4839635,10,316228,16,0.9,52
4839635,14,63096,32,1.0,200
4839634,32,1995,16,0.95,32
4839634,34,1259,16,1.0,45
4839635,40,10000,32,0.9,26
4839635,12,3162,16,1.0,96
4839634,12,501187,16,1.0,200
4839635,38,100000,16,0.9,200
4839635,28,158489,16,1.0,200
4839634,20,1000,16,0.95,35
4839635,22,1259,8,0.9,42
4839635,32,6310,8,1.0,136
4839634,28,63096,8,0.9,200
4839634,34,12589,32,0.9,60
4839635,34,3981,16,0.95,29
4839634,36,1995,32,0.95,13
4839635,30,1585,32,1.0,18
4839635,10,25119,32,1.0,41
4839634,34,100000,16,1.0,200
4839634,18,125893,16,0.9,200
4839634,30,1585,16,0.9,19
4839634,16,158489,32,0.95,200
4839635,32,1995,8,1.0,60
4839635,30,199526,8,1.0,179
4839634,16,1259,8,0.9,19
4839634,16,501187,32,0.95,200
4839635,34,19953,8,1.0,200
4839634,24,1585,32,0.95,19
4839635,34,50119,8,1.0,200
4839634,28,50119,8,1.0,200
4839634,24,125893,16,1.0,200
4839634,32,199526,32,1.0,200
4839635,20,10000,16,0.95,200
4839635,28,158489,8,0.95,200
4839634,34,316228,8,1.0,200
4839635,24,3162,8,0.9,53
4839634,28,316228,16,0.95,200
4839635,40,25119,32,0.95,80
4839635,10,1259,16,1.0,50
4839634,32,25119,32,1.0,200
4839634,24,31623,32,1.0,200
4839634,26,6310,32,0.9,14
4839634,34,1000000,16,1.0,200
4839634,34,79433,8,0.95,200
4839634,24,316228,32,0.9,200
4839635,24,2512,32,1.0,45
4839635,10,39811,16,1.0,182
4839635,10,1000,32,1.0,76
4839635,22,3981,16,0.95,25
4839634,16,501187,32,1.0,200
4839634,40,398107,16,0.95,200
4839635,34,125893,16,1.0,200
4839634,18,1259,32,0.9,9
4839635,36,398107,8,0.9,200
4839635,14,2512,32,0.9,8
4839634,40,316228,16,0.95,200
4839635,38,316228,32,0.95,200
4839634,26,794328,16,0.9,200
4839635,40,12589,16,0.95,88
4839634,30,50119,16,1.0,200
4839635,32,199526,32,0.9,200
4839634,40,501187,8,1.0,200
4839635,22,25119,16,0.9,21
4839634,26,1259,32,0.95,38
4839635,38,398107,32,0.9,200
4839635,40,398107,8,1.0,200
4839634,20,1995,16,0.9,24
4839634,28,2512,32,1.0,25
4839635,18,125893,16,0.95,200
4839634,16,3981,16,0.95,74
4839634,22,100000,8,0.95,200
4839634,24,251189,8,0.95,200
4839634,24,5012,16,0.9,32
4839634,40,1585,16,1.0,33
4839634,24,630957,16,0.9,200
4839634,36,398107,8,0.95,200
4839634,34,501187,32,1.0,200
4839634,22,158489,8,1.0,190
4839635,32,1259,32,0.9,7
4839634,32,251189,32,0.95,200
4839634,22,79433,32,1.0,200
4839634,16,39811,8,0.9,200
4839634,34,158489,16,0.9,200
4839635,28,199526,32,0.95,200
4839634,34,1585,32,0.95,15
4839634,30,6310,16,0.9,17
4839635,38,1259,32,0.9,8
4839635,18,19953,32,0.9,27
4839634,34,6310,16,0.95,18
4839635,14,5012,8,0.9,59
4839634,20,15849,8,1.0,200
4839634,32,630957,16,0.95,200
4839635,22,398107,8,0.9,200
4839635,16,63096,8,0.95,200
4839635,20,1000000,32,0.9,131
4839634,28,79433,32,0.95,76
4839635,18,125893,8,0.95,200
4839634,40,398107,8,0.9,200
4839634,18,501187,8,1.0,149
4839635,26,7943,16,1.0,200
4839635,28,12589,16,0.9,30
4839634,36,3162,8,1.0,96
4839635,14,316228,8,1.0,200
4839634,10,1259,32,0.9,7
4839634,10,63096,32,0.9,30
4839634,28,125893,16,1.0,200
4839634,22,25119,32,1.0,200
4839635,30,39811,16,0.95,200
4839634,12,5012,16,0.95,29
4839635,28,1259,8,0.95,71
4839634,26,199526,16,0.95,200
4839635,40,251189,16,0.9,105
4839635,26,31623,32,0.9,57
4839635,24,794328,16,0.95,200
4839634,16,199526,16,1.0,200
4839634,22,125893,16,0.95,200
4839634,28,79433,32,0.9,68
4839634,30,316228,16,1.0,200
4839634,28,19953,32,0.9,39
4839634,24,316228,16,0.95,200
4839635,26,125893,32,0.95,200
4839634,36,19953,8,1.0,198
4839634,22,1000000,8,0.9,200
4839635,32,25119,8,0.9,97
4839635,20,251189,32,0.9,70
4839634,30,501187,32,1.0,200
4839635,14,19953,8,1.0,200
4839635,32,398107,8,1.0,200
4839634,22,199526,32,0.95,200
4839634,30,6310,8,0.95,178
4839634,10,251189,8,1.0,159
